Date,State,Crop,StorageType,ColdStorage,DelayHours,StorageLoss
2023-03-21,Uttar Pradesh,Pulses,Normal,0,29.62,13.99
2023-07-10,Tripura,Cereals,Open,0,24.45,12.1
2024-07-21,Goa,Vegetables,Open,0,71.63,126.6
2026-05-19,Assam,Pulses,Cold,1,2.03,0.3
2025-07-11,Himachal Pradesh,Vegetables,Normal,0,5.23,4.53
2024-03-03,Manipur,Cereals,Open,0,13.25,5.18
2024-06-30,Odisha,Fruits,Open,0,13.15,28.26
2024-08-19,West Bengal,Pulses,Open,0,45.09,32.13
2023-02-16,Bihar,Cereals,Open,0,1.09,0.33
2024-07-10,Andhra Pradesh,Fruits,Open,0,105.23,302.3
2024-05-12,Madhya Pradesh,Pulses,Normal,0,8.84,3.54
2026-08-24,Telangana,Cereals,Cold,1,56.9,11.86
2023-01-16,West Bengal,Pulses,Open,0,59.29,40.5
2026-11-20,Karnataka,Pulses,Open,0,22.75,14.82
2024-12-29,Manipur,Pulses,Cold,1,7.43,1.3
2023-08-24,Sikkim,Fruits,Normal,0,6.29,7.67
2023-07-07,Maharashtra,Cereals,Normal,0,20.87,8.62
2025-09-18,Arunachal Pradesh,Cereals,Open,0,18.31,7.27
2025-12-08,Kerala,Pulses,Cold,1,4.19,0.76
2025-02-14,Tripura,Cereals,Cold,1,14.75,2.09
2025-12-03,Mizoram,Pulses,Normal,0,3.68,1.43
2023-09-01,Punjab,Pulses,Cold,1,12.17,2.42
2025-01-13,Goa,Pulses,Normal,0,51.59,26.91
2025-09-15,Maharashtra,Fruits,Cold,1,0.84,0.39
2025-08-03,Bihar,Vegetables,Open,0,5.75,6.01
2025-04-03,Maharashtra,Cereals,Normal,0,0.48,0.09
2023-07-04,Manipur,Vegetables,Cold,1,27.87,15.3
2023-12-25,West Bengal,Vegetables,Open,0,9.11,9.42
2026-06-08,Maharashtra,Vegetables,Normal,0,13.75,13.68
2025-05-11,Maharashtra,Pulses,Open,0,5.56,4.04
2023-06-04,Haryana,Fruits,Normal,0,18.21,26.34
2024-03-14,Bihar,Vegetables,Cold,1,1.85,0.67
2025-10-24,Goa,Pulses,Open,0,11.93,6.74
2026-12-07,Himachal Pradesh,Fruits,Normal,0,13.01,18.41
2025-04-01,Rajasthan,Vegetables,Cold,1,6.38,3.58
2024-07-31,Chhattisgarh,Vegetables,Normal,0,4.48,2.89
2023-02-10,Himachal Pradesh,Fruits,Open,0,3.8,5.35
2023-02-04,West Bengal,Cereals,Cold,1,19.2,2.6
2024-10-11,Nagaland,Cereals,Normal,0,49.96,17.71
2023-05-03,Mizoram,Vegetables,Open,0,65.27,87.51
2023-03-28,Manipur,Fruits,Open,0,8.77,16.29
2025-11-08,Jharkhand,Pulses,Open,0,42.03,31.61
2025-03-07,Himachal Pradesh,Cereals,Open,0,11.06,5.04
2023-05-13,Rajasthan,Cereals,Cold,1,1.96,0.32
2025-10-09,Manipur,Vegetables,Cold,1,7.19,3.26
2025-03-13,Nagaland,Cereals,Normal,0,31.83,11.94
2025-10-26,Bihar,Vegetables,Open,0,8.49,10.5
2025-11-21,Tripura,Pulses,Cold,1,31.5,7.91
2025-03-25,Goa,Pulses,Normal,0,2.9,1.03
2026-06-27,West Bengal,Vegetables,Open,0,10.4,13.41
2025-04-07,Jharkhand,Cereals,Open,0,11.28,4.04
2023-02-19,Jharkhand,Cereals,Cold,1,8.16,1.15
2025-03-20,Odisha,Cereals,Normal,0,13.84,5.95
2024-07-29,Goa,Cereals,Open,0,31.12,13.13
2025-01-16,Goa,Cereals,Open,0,13.41,5.55
2026-04-22,Punjab,Vegetables,Open,0,5.54,4.12
2023-03-02,Meghalaya,Pulses,Open,0,36.08,28.88
2024-01-28,Jharkhand,Vegetables,Open,0,12.2,14.82
2024-07-10,Rajasthan,Cereals,Normal,0,5.91,2.36
2026-11-04,Rajasthan,Cereals,Cold,1,48.11,14.75
2025-06-08,Madhya Pradesh,Pulses,Cold,1,40.09,9.36
2023-01-30,Gujarat,Cereals,Open,0,6.5,2.37
2025-07-17,Odisha,Fruits,Normal,0,10.04,14.3
2025-07-08,Himachal Pradesh,Cereals,Cold,1,9.09,1.15
2025-09-04,Telangana,Fruits,Cold,1,8.75,5.32
2023-03-20,Arunachal Pradesh,Cereals,Normal,0,35.44,11.99
2026-10-22,Odisha,Vegetables,Normal,0,5.35,6.03
2023-09-08,Bihar,Vegetables,Open,0,3.51,3.52
2026-12-19,Assam,Vegetables,Open,0,7.74,9.83
2024-08-19,Odisha,Vegetables,Normal,0,0.87,0.67
2024-08-06,Rajasthan,Pulses,Normal,0,15.15,11.77
2023-10-10,Haryana,Vegetables,Normal,0,37.9,35.25
2025-01-27,Rajasthan,Cereals,Cold,1,16.59,4.09
2025-09-08,Punjab,Cereals,Cold,1,46.8,7.38
2023-03-02,Assam,Pulses,Open,0,17.12,10.03
2025-08-30,Uttarakhand,Pulses,Normal,0,6.91,2.88
2026-05-19,Sikkim,Pulses,Cold,1,2.47,0.42
2026-06-21,Punjab,Pulses,Open,0,23.69,13.51
2023-06-23,Himachal Pradesh,Vegetables,Cold,1,19.6,7.98
2023-06-23,Maharashtra,Vegetables,Cold,1,8.79,4.88
2023-07-07,Maharashtra,Fruits,Cold,1,9.02,7.04
2026-11-04,Uttar Pradesh,Cereals,Normal,0,7.28,1.72
2025-11-21,Kerala,Vegetables,Cold,1,5.0,1.73
2026-06-30,Bihar,Pulses,Normal,0,57.73,34.39
2024-01-20,Tripura,Cereals,Cold,1,10.25,1.32
2023-12-30,Bihar,Vegetables,Open,0,60.17,101.34
2023-11-23,Arunachal Pradesh,Fruits,Cold,1,23.42,15.48
2023-06-22,Uttarakhand,Pulses,Normal,0,22.19,11.07
2024-04-24,Madhya Pradesh,Fruits,Normal,0,72.96,139.43
2023-06-25,Manipur,Cereals,Cold,1,6.32,0.79
2026-10-04,Uttarakhand,Vegetables,Cold,1,4.84,1.59
2024-01-25,Odisha,Pulses,Open,0,25.8,21.95
2025-10-01,Rajasthan,Vegetables,Normal,0,21.92,30.84
2025-02-11,Uttar Pradesh,Cereals,Open,0,4.59,1.55
2026-05-03,Himachal Pradesh,Cereals,Open,0,64.94,31.76
2026-03-04,Gujarat,Pulses,Normal,0,28.23,14.21
2023-11-16,Tripura,Fruits,Open,0,28.16,54.03
2024-06-03,Maharashtra,Fruits,Normal,0,29.96,51.03
2026-12-21,Uttarakhand,Cereals,Normal,0,26.35,7.86
2026-03-20,Assam,Cereals,Normal,0,3.33,0.73
2023-06-25,Haryana,Pulses,Open,0,3.07,1.63
2026-05-02,Uttarakhand,Fruits,Cold,1,2.12,1.14
2026-10-31,Jharkhand,Cereals,Cold,1,14.48,1.87
2026-09-29,Nagaland,Pulses,Cold,1,30.99,8.12
2026-06-18,Madhya Pradesh,Vegetables,Normal,0,18.61,18.25
2024-11-28,Sikkim,Fruits,Open,0,0.86,1.2
2023-04-28,Karnataka,Pulses,Cold,1,39.17,9.44
2023-03-11,West Bengal,Fruits,Normal,0,39.44,63.96
2023-11-16,Tripura,Fruits,Cold,1,3.72,2.11
2024-07-04,Andhra Pradesh,Pulses,Cold,1,4.56,0.96
2024-09-15,Maharashtra,Fruits,Cold,1,3.44,1.98
2023-12-29,Chhattisgarh,Pulses,Normal,0,7.07,2.7
2026-07-03,Telangana,Cereals,Open,0,38.53,16.19
2025-11-08,Assam,Pulses,Normal,0,38.38,19.42
2026-01-31,Nagaland,Vegetables,Cold,1,6.3,2.34
2026-04-02,Tamil Nadu,Pulses,Cold,1,11.67,2.24
2023-09-09,Meghalaya,Vegetables,Open,0,5.32,5.87
2024-03-29,Assam,Pulses,Normal,0,5.6,2.4
2024-07-15,Tamil Nadu,Pulses,Normal,0,103.27,69.65
2026-04-03,Karnataka,Cereals,Normal,0,11.49,3.26
2024-11-08,Karnataka,Pulses,Open,0,14.83,8.35
2023-07-11,Bihar,Vegetables,Cold,1,10.73,3.99
2025-03-02,Sikkim,Cereals,Normal,0,35.94,12.6
2023-11-12,Meghalaya,Fruits,Cold,1,8.7,5.57
2025-09-01,Nagaland,Cereals,Normal,0,57.27,23.95
2024-08-31,Punjab,Cereals,Normal,0,37.12,8.96
2026-08-22,Assam,Cereals,Cold,1,3.65,0.48
2024-11-15,Rajasthan,Pulses,Cold,1,49.06,22.56
2024-11-27,Kerala,Cereals,Normal,0,2.41,0.56
2025-12-14,Maharashtra,Pulses,Normal,0,49.43,33.08
2023-01-24,Uttarakhand,Cereals,Normal,0,14.64,3.73
2026-01-27,Bihar,Vegetables,Cold,1,4.0,1.52
2026-01-11,Haryana,Fruits,Normal,0,4.42,4.75
2023-02-22,Bihar,Cereals,Normal,0,22.4,8.14
2026-03-22,Kerala,Fruits,Open,0,40.79,94.42
2026-06-15,Maharashtra,Fruits,Open,0,2.49,4.56
2023-05-06,Sikkim,Fruits,Cold,1,5.47,2.97
2025-04-24,Himachal Pradesh,Cereals,Open,0,3.24,1.23
2025-03-28,West Bengal,Pulses,Open,0,2.84,1.5
2026-09-02,Nagaland,Fruits,Normal,0,46.67,73.23
2024-12-13,Tamil Nadu,Cereals,Cold,1,4.71,0.55
2024-04-15,Rajasthan,Vegetables,Normal,0,7.07,8.96
2024-05-19,West Bengal,Pulses,Normal,0,15.93,7.17
2026-08-11,Arunachal Pradesh,Cereals,Cold,1,1.97,0.19
2023-07-24,Manipur,Vegetables,Normal,0,9.29,8.45
2025-03-14,Goa,Cereals,Normal,0,7.37,1.72
2023-08-24,Karnataka,Vegetables,Open,0,4.96,4.78
2026-01-22,Manipur,Cereals,Normal,0,2.03,0.43
2026-02-05,Meghalaya,Pulses,Open,0,4.19,2.32
2024-09-07,Himachal Pradesh,Vegetables,Normal,0,4.43,3.44
2026-05-21,Sikkim,Pulses,Normal,0,21.95,9.49
2023-03-12,Rajasthan,Fruits,Normal,0,22.73,48.51
2025-05-09,Arunachal Pradesh,Pulses,Cold,1,13.13,2.77
2023-04-13,Goa,Vegetables,Cold,1,10.11,4.59
2024-03-17,Arunachal Pradesh,Cereals,Open,0,46.95,23.56
2026-11-29,Chhattisgarh,Vegetables,Normal,0,4.36,3.71
2023-04-27,Odisha,Pulses,Normal,0,4.1,1.76
2026-02-01,Assam,Cereals,Normal,0,2.22,0.44
2024-01-04,Meghalaya,Cereals,Open,0,2.84,0.91
2023-06-12,Bihar,Vegetables,Cold,1,17.54,8.62
2024-02-25,Himachal Pradesh,Vegetables,Cold,1,1.94,0.55
2023-03-08,Tamil Nadu,Cereals,Normal,0,6.18,1.5
2024-10-21,Sikkim,Vegetables,Open,0,1.95,1.79
2025-05-27,Maharashtra,Fruits,Open,0,3.53,6.68
2026-09-30,Manipur,Fruits,Cold,1,3.9,2.31
2023-09-25,Assam,Pulses,Open,0,4.74,2.6
2026-02-10,West Bengal,Pulses,Cold,1,4.13,0.82
2026-03-07,West Bengal,Pulses,Normal,0,25.74,14.22
2024-07-14,Mizoram,Vegetables,Open,0,6.95,7.61
2025-04-22,Karnataka,Cereals,Cold,1,1.15,0.12
2025-12-13,Madhya Pradesh,Cereals,Cold,1,12.01,1.49
2025-08-16,Sikkim,Fruits,Open,0,9.51,15.35
2026-07-11,Andhra Pradesh,Fruits,Open,0,54.78,133.96
2025-01-24,Maharashtra,Pulses,Normal,0,44.02,31.77
2023-11-02,Gujarat,Pulses,Normal,0,19.91,10.35
2023-11-05,Uttarakhand,Cereals,Normal,0,11.55,3.78
2024-04-21,Goa,Pulses,Normal,0,19.7,9.66
2025-05-12,Odisha,Vegetables,Cold,1,4.03,1.9
2024-07-19,Maharashtra,Vegetables,Open,0,74.52,162.06
2025-12-14,Andhra Pradesh,Vegetables,Cold,1,49.43,29.51
2023-05-27,Karnataka,Pulses,Open,0,33.05,25.78
2024-09-15,Arunachal Pradesh,Fruits,Normal,0,72.47,114.56
2024-02-28,Kerala,Fruits,Normal,0,3.03,3.46
2023-11-24,Odisha,Fruits,Cold,1,6.13,4.78
2026-04-15,Andhra Pradesh,Pulses,Open,0,27.24,17.7
2024-08-19,Uttarakhand,Pulses,Normal,0,1.26,0.42
2025-09-16,Mizoram,Cereals,Cold,1,7.52,0.99
2026-03-11,Kerala,Cereals,Normal,0,18.02,6.09
2024-06-01,Kerala,Cereals,Cold,1,12.06,1.54
2026-07-25,Bihar,Cereals,Open,0,14.44,5.68
2026-10-31,Andhra Pradesh,Pulses,Cold,1,2.73,0.48
2024-12-08,Bihar,Fruits,Open,0,13.18,22.45
2024-07-13,Madhya Pradesh,Fruits,Normal,0,2.14,2.12
2026-04-06,Maharashtra,Fruits,Normal,0,4.38,6.43
2026-04-09,Punjab,Vegetables,Normal,0,15.34,11.17
2024-05-30,Telangana,Pulses,Cold,1,6.8,1.41
2023-06-28,Mizoram,Vegetables,Open,0,69.4,96.91
2023-08-24,Jharkhand,Vegetables,Normal,0,127.79,161.42
2024-03-01,Kerala,Cereals,Normal,0,28.91,10.71
2026-11-01,Haryana,Fruits,Cold,1,11.56,8.13
2026-12-25,Gujarat,Fruits,Open,0,43.55,94.98
2023-05-30,Maharashtra,Pulses,Normal,0,8.3,3.8
2024-12-29,Maharashtra,Cereals,Normal,0,3.69,0.94
2023-11-10,Uttarakhand,Fruits,Cold,1,18.53,14.66
2025-06-21,Maharashtra,Fruits,Cold,1,17.22,15.28
2023-04-05,Tamil Nadu,Fruits,Cold,1,29.61,24.65
2026-06-12,Haryana,Cereals,Normal,0,28.64,10.57
2026-10-26,Gujarat,Vegetables,Normal,0,30.8,33.43
2023-07-30,Jharkhand,Cereals,Normal,0,73.08,29.76
2026-01-22,West Bengal,Fruits,Cold,1,7.92,4.49
2025-08-27,Gujarat,Pulses,Cold,1,9.5,2.26
2026-05-05,Telangana,Cereals,Cold,1,31.26,5.22
2024-03-10,Gujarat,Vegetables,Cold,1,17.56,7.36
2023-01-21,Arunachal Pradesh,Cereals,Normal,0,8.7,2.46
2024-03-03,Haryana,Vegetables,Normal,0,17.4,17.88
2023-07-07,Uttar Pradesh,Vegetables,Cold,1,46.41,22.95
2026-02-13,Kerala,Pulses,Normal,0,18.13,9.5
2024-01-31,Jharkhand,Cereals,Cold,1,64.51,12.42
2025-11-13,Bihar,Vegetables,Normal,0,4.88,3.43
2023-12-26,Nagaland,Fruits,Cold,1,1.69,0.89
2026-12-19,Gujarat,Fruits,Open,0,26.53,56.2
2023-05-21,Tripura,Cereals,Open,0,3.07,0.95
2024-02-22,Punjab,Cereals,Normal,0,6.44,1.26
2024-02-02,Kerala,Pulses,Normal,0,3.77,1.26
2025-03-18,Himachal Pradesh,Cereals,Normal,0,28.32,9.34
2025-08-23,Arunachal Pradesh,Cereals,Open,0,26.75,12.91
2023-05-27,Kerala,Pulses,Open,0,26.66,17.36
2026-08-06,Maharashtra,Vegetables,Cold,1,11.59,5.8
2024-04-26,Uttar Pradesh,Vegetables,Cold,1,5.71,2.33
2026-10-19,Maharashtra,Vegetables,Normal,0,4.33,3.61
2023-06-07,Rajasthan,Fruits,Cold,1,14.54,12.55
2026-10-19,Bihar,Vegetables,Open,0,12.01,16.18
2024-06-29,Bihar,Pulses,Cold,1,15.56,3.33
2024-05-25,Punjab,Pulses,Open,0,26.14,13.66
2025-05-22,Tamil Nadu,Cereals,Cold,1,15.6,2.47
2026-01-14,Assam,Vegetables,Normal,0,2.63,2.07
2025-11-03,Uttarakhand,Vegetables,Open,0,22.06,33.43
2026-03-01,Telangana,Vegetables,Open,0,13.82,16.1
2025-04-01,Jharkhand,Pulses,Cold,1,12.68,2.81
2024-05-26,Sikkim,Fruits,Cold,1,32.45,25.79
2024-03-03,Bihar,Fruits,Open,0,9.5,17.33
2026-11-25,Assam,Pulses,Cold,1,34.97,9.95
2025-08-14,Telangana,Cereals,Normal,0,10.85,2.67
2024-01-30,Punjab,Pulses,Cold,1,3.75,0.6
2023-03-25,Andhra Pradesh,Cereals,Open,0,0.7,0.21
2024-07-21,Jharkhand,Vegetables,Open,0,37.61,58.95
2023-03-27,Jharkhand,Fruits,Cold,1,26.79,18.76
2023-12-08,Tripura,Vegetables,Normal,0,7.53,6.62
2025-01-13,Bihar,Cereals,Normal,0,9.85,3.11
2023-11-09,Mizoram,Cereals,Open,0,57.77,29.46
2026-11-04,Jharkhand,Fruits,Normal,0,1.04,0.83
2023-08-13,Punjab,Cereals,Cold,1,26.69,3.34
2023-04-18,Assam,Pulses,Normal,0,61.89,35.9
2024-05-10,Madhya Pradesh,Vegetables,Normal,0,7.13,5.51
2024-01-31,Tamil Nadu,Pulses,Open,0,12.91,7.84
2023-10-17,Gujarat,Cereals,Cold,1,5.81,0.67
2026-08-24,Jharkhand,Vegetables,Open,0,3.84,4.22
2026-12-03,Arunachal Pradesh,Fruits,Cold,1,14.82,10.09
2023-09-30,Maharashtra,Pulses,Normal,0,17.71,9.02
2026-07-13,Mizoram,Vegetables,Normal,0,11.26,10.01
2024-11-28,Rajasthan,Fruits,Open,0,28.78,90.86
2023-02-04,Manipur,Fruits,Cold,1,30.97,22.85
2026-01-22,Madhya Pradesh,Fruits,Cold,1,2.56,1.19
2023-08-19,Karnataka,Vegetables,Normal,0,21.46,19.46
2023-03-10,Meghalaya,Fruits,Open,0,8.13,15.88
2026-12-08,Maharashtra,Fruits,Normal,0,0.91,0.99
2024-08-21,Jharkhand,Vegetables,Normal,0,11.13,9.13
2026-09-11,Himachal Pradesh,Fruits,Normal,0,25.09,35.65
2023-08-13,Uttar Pradesh,Pulses,Cold,1,26.69,6.95
2026-06-03,Manipur,Pulses,Cold,1,10.04,2.35
2025-06-02,Uttar Pradesh,Cereals,Open,0,7.66,2.58
2024-05-26,Arunachal Pradesh,Fruits,Normal,0,30.84,40.79
2026-02-17,Uttarakhand,Vegetables,Cold,1,23.93,11.08
2026-04-21,Nagaland,Vegetables,Cold,1,19.33,8.81
2025-06-23,Bihar,Fruits,Normal,0,2.23,2.59
2026-02-18,Uttar Pradesh,Pulses,Open,0,7.8,3.89
2024-04-23,Gujarat,Cereals,Normal,0,15.61,5.2
2023-02-19,Haryana,Cereals,Normal,0,26.04,7.55
2024-05-29,Maharashtra,Cereals,Cold,1,46.63,10.35
2023-09-15,Goa,Fruits,Normal,0,14.11,17.5
2025-05-30,Tripura,Vegetables,Cold,1,9.1,3.93
2025-05-19,Tripura,Cereals,Open,0,30.42,12.7
2025-03-17,Gujarat,Fruits,Open,0,10.45,16.57
2026-01-29,Meghalaya,Vegetables,Normal,0,12.44,9.83
2026-05-29,Andhra Pradesh,Pulses,Normal,0,3.73,1.52
2024-04-07,Bihar,Fruits,Cold,1,26.02,16.41
2024-02-27,Jharkhand,Fruits,Open,0,3.95,6.35
2024-11-30,Andhra Pradesh,Pulses,Cold,1,13.7,2.78
2026-09-11,Meghalaya,Vegetables,Open,0,43.76,65.03
2025-10-28,Tripura,Cereals,Normal,0,21.26,6.45
2026-05-10,Mizoram,Vegetables,Normal,0,15.83,16.2
2025-03-07,Tripura,Pulses,Cold,1,2.47,0.45
2023-01-16,Mizoram,Fruits,Open,0,10.18,17.94
2024-04-03,Telangana,Vegetables,Cold,1,21.42,9.45
2026-01-12,Rajasthan,Fruits,Open,0,2.83,6.65
2025-09-27,Kerala,Vegetables,Normal,0,8.3,6.63
2026-04-25,Andhra Pradesh,Pulses,Normal,0,16.63,7.04
2024-10-09,Uttarakhand,Cereals,Open,0,5.98,1.95
2026-12-21,Meghalaya,Pulses,Normal,0,4.03,1.46
2023-10-30,Uttar Pradesh,Pulses,Open,0,19.83,12.66
2023-03-12,Manipur,Fruits,Normal,0,22.73,37.21
2023-09-22,Rajasthan,Fruits,Normal,0,3.27,4.53
2024-12-26,Mizoram,Vegetables,Normal,0,44.9,53.91
2024-02-29,Haryana,Fruits,Open,0,34.19,63.23
2026-03-22,Mizoram,Pulses,Open,0,1.52,0.58
2024-07-13,Odisha,Cereals,Cold,1,27.96,5.34
2026-07-10,Arunachal Pradesh,Cereals,Normal,0,7.04,1.61
2025-03-20,Manipur,Fruits,Open,0,19.85,33.52
2026-05-14,Punjab,Vegetables,Normal,0,8.98,5.48
2024-09-09,Uttar Pradesh,Pulses,Normal,0,2.1,0.69
2026-02-21,Mizoram,Pulses,Open,0,1.62,0.79
2024-05-20,Uttarakhand,Pulses,Cold,1,14.21,3.17
2025-02-27,Sikkim,Vegetables,Open,0,12.51,13.76
2025-10-08,Punjab,Vegetables,Open,0,5.22,4.04
2024-06-22,Punjab,Cereals,Open,0,1.68,0.44
2024-10-29,Meghalaya,Fruits,Normal,0,5.4,6.39
2023-12-31,Andhra Pradesh,Pulses,Normal,0,6.14,2.65
2023-07-24,Assam,Vegetables,Normal,0,11.28,9.59
2026-06-26,Uttarakhand,Pulses,Cold,1,79.88,24.72
2023-03-26,Sikkim,Cereals,Normal,0,26.25,9.0
2024-09-13,Nagaland,Fruits,Normal,0,28.5,42.03
2026-04-23,Madhya Pradesh,Cereals,Normal,0,18.44,5.11
2025-08-05,Rajasthan,Vegetables,Normal,0,13.52,15.79
2024-06-27,Jharkhand,Pulses,Cold,1,6.66,1.47
2025-10-16,Telangana,Pulses,Cold,1,4.41,0.9
2023-12-20,Tripura,Fruits,Normal,0,2.44,2.3
2024-09-21,Andhra Pradesh,Vegetables,Cold,1,45.98,21.6
2024-05-10,Uttar Pradesh,Cereals,Open,0,5.76,2.37
2023-02-19,Rajasthan,Cereals,Normal,0,18.6,8.91
2023-04-03,Uttarakhand,Pulses,Open,0,0.51,0.22
2023-03-01,Haryana,Vegetables,Normal,0,29.94,27.79
2026-07-30,Goa,Vegetables,Normal,0,18.78,19.62
2023-08-08,Assam,Vegetables,Normal,0,50.89,55.23
2025-05-19,Karnataka,Vegetables,Normal,0,10.03,7.42
2025-08-04,Karnataka,Cereals,Normal,0,35.78,10.58
2025-04-25,Arunachal Pradesh,Fruits,Normal,0,3.32,3.57
2026-01-11,Karnataka,Pulses,Cold,1,4.42,0.75
2025-03-02,Punjab,Fruits,Normal,0,35.94,41.43
2024-05-28,Kerala,Pulses,Normal,0,35.99,19.16
2023-11-26,Punjab,Pulses,Cold,1,11.72,2.2
2024-03-27,Rajasthan,Vegetables,Open,0,3.49,4.86
2024-05-18,West Bengal,Cereals,Cold,1,19.41,2.79
2025-04-25,Haryana,Pulses,Cold,1,3.32,0.6
2026-02-27,Kerala,Fruits,Open,0,20.16,43.74
2025-02-17,Mizoram,Cereals,Cold,1,2.9,0.36
2026-06-01,Uttarakhand,Vegetables,Normal,0,0.87,0.48
2026-03-07,Meghalaya,Cereals,Normal,0,0.57,0.12
2026-05-08,Chhattisgarh,Pulses,Normal,0,78.24,47.52
2025-09-29,Himachal Pradesh,Cereals,Normal,0,2.64,0.66
2026-03-03,West Bengal,Fruits,Cold,1,25.69,20.48
2026-08-26,Madhya Pradesh,Fruits,Cold,1,4.25,2.21
2026-07-20,Rajasthan,Fruits,Open,0,11.95,29.02
2026-05-31,Himachal Pradesh,Cereals,Normal,0,10.46,3.16
2024-09-23,Jharkhand,Cereals,Open,0,36.99,19.71
2023-05-09,Odisha,Pulses,Normal,0,1.81,0.66
2023-09-04,Rajasthan,Pulses,Open,0,42.06,50.85
2026-05-15,Punjab,Cereals,Cold,1,12.01,1.36
2023-04-02,Jharkhand,Pulses,Normal,0,3.65,1.35
2023-06-18,Uttar Pradesh,Cereals,Cold,1,13.59,1.95
2025-08-13,Tripura,Vegetables,Normal,0,20.32,16.46
2024-01-02,Gujarat,Pulses,Open,0,53.68,40.69
2023-02-19,Uttar Pradesh,Vegetables,Normal,0,4.08,3.31
2025-05-20,West Bengal,Vegetables,Cold,1,9.19,3.37
2025-03-12,Sikkim,Vegetables,Cold,1,24.61,13.02
2024-07-15,Madhya Pradesh,Cereals,Open,0,15.59,6.26
2023-02-20,Madhya Pradesh,Cereals,Open,0,2.36,0.8
2026-08-13,Himachal Pradesh,Fruits,Normal,0,16.02,21.88
2026-06-25,Meghalaya,Vegetables,Open,0,25.78,31.15
2025-06-28,Madhya Pradesh,Fruits,Normal,0,12.16,14.77
2024-03-11,Punjab,Cereals,Normal,0,14.16,3.06
2025-11-11,Arunachal Pradesh,Pulses,Open,0,27.37,16.56
2026-08-21,West Bengal,Vegetables,Normal,0,1.16,0.72
2024-11-27,Manipur,Cereals,Open,0,4.84,1.89
2024-09-12,Chhattisgarh,Cereals,Cold,1,6.05,0.81
2025-08-10,Maharashtra,Fruits,Cold,1,12.45,8.83
2024-05-14,Gujarat,Pulses,Cold,1,38.42,11.32
2026-11-05,Andhra Pradesh,Cereals,Open,0,19.89,7.94
2026-05-12,Nagaland,Fruits,Normal,0,13.83,17.03
2024-01-20,Maharashtra,Fruits,Normal,0,17.63,32.71
2026-02-17,Maharashtra,Vegetables,Cold,1,16.98,10.65
2024-09-04,Manipur,Cereals,Cold,1,20.23,3.59
2024-11-29,Odisha,Vegetables,Open,0,24.94,50.1
2023-09-22,Himachal Pradesh,Cereals,Open,0,16.35,7.36
2023-04-01,Andhra Pradesh,Pulses,Cold,1,17.68,3.57
2023-05-22,Bihar,Fruits,Normal,0,6.73,8.75
2026-10-25,Mizoram,Pulses,Open,0,29.33,22.64
2024-10-18,Arunachal Pradesh,Vegetables,Open,0,13.25,15.85
2024-01-15,Assam,Pulses,Normal,0,11.68,5.42
2023-08-26,Haryana,Pulses,Open,0,3.91,2.11
2026-12-03,Jharkhand,Fruits,Cold,1,4.86,2.44
2026-01-03,Uttarakhand,Fruits,Open,0,24.71,49.89
2026-08-30,Tripura,Vegetables,Cold,1,60.51,34.19
2024-04-02,Maharashtra,Pulses,Normal,0,6.97,3.41
2026-12-11,Madhya Pradesh,Pulses,Normal,0,2.76,0.94
2024-11-29,Chhattisgarh,Fruits,Normal,0,16.93,26.27
2023-01-17,Arunachal Pradesh,Vegetables,Normal,0,2.96,2.29
2024-08-23,Tripura,Cereals,Cold,1,10.81,1.71
2025-05-18,Himachal Pradesh,Pulses,Cold,1,15.53,3.91
2025-07-23,Uttarakhand,Vegetables,Cold,1,6.77,2.34
2023-11-18,Meghalaya,Vegetables,Normal,0,4.04,2.94
2023-09-07,Andhra Pradesh,Pulses,Normal,0,7.17,3.02
2025-04-25,Maharashtra,Pulses,Normal,0,5.44,2.63
2024-11-29,Meghalaya,Vegetables,Normal,0,25.88,26.1
2026-10-25,Rajasthan,Fruits,Normal,0,3.21,5.4
2023-09-28,Rajasthan,Vegetables,Normal,0,152.52,333.43
2023-05-20,Bihar,Cereals,Normal,0,4.48,1.1
2025-08-16,Tamil Nadu,Cereals,Normal,0,10.8,3.51
2026-03-09,Mizoram,Vegetables,Cold,1,19.7,8.39
2026-06-19,Odisha,Cereals,Normal,0,39.06,17.56
2023-01-11,Nagaland,Pulses,Cold,1,9.57,2.08
2024-10-09,Arunachal Pradesh,Cereals,Cold,1,15.37,2.38
2024-12-13,Andhra Pradesh,Vegetables,Normal,0,17.14,15.8
2025-05-18,Rajasthan,Cereals,Normal,0,5.07,1.81
2026-08-26,Goa,Fruits,Open,0,49.29,112.23
2025-07-25,Maharashtra,Fruits,Cold,1,15.29,13.44
2026-08-28,Odisha,Vegetables,Normal,0,53.79,77.85
2024-06-01,Manipur,Cereals,Open,0,8.78,3.78
2026-10-18,Andhra Pradesh,Cereals,Open,0,26.06,10.92
2025-06-24,Madhya Pradesh,Fruits,Cold,1,3.33,1.56
2026-06-05,Madhya Pradesh,Cereals,Cold,1,8.3,1.24
2024-08-03,Assam,Cereals,Open,0,9.6,3.54
2026-11-30,Tripura,Pulses,Cold,1,15.8,3.28
2025-07-31,Uttarakhand,Cereals,Open,0,7.44,2.52
2023-07-30,Odisha,Vegetables,Cold,1,89.8,70.09
2024-01-10,Tripura,Vegetables,Open,0,24.37,37.3
2025-01-14,Haryana,Vegetables,Open,0,3.35,3.49
