Date,State,InfraLevel,VehicleType,Distance,TransitTime,DelayHours,FuelCost,LogisticsRisk
2024-02-29,Jharkhand,Medium,Mini Truck,599.4,97.44,17.94,778.49,167.8
2025-05-25,Rajasthan,Low,Truck,335.55,61.75,31.51,387.69,98.54
2024-07-04,Rajasthan,Medium,Mini Truck,824.3,163.81,40.25,834.65,215.01
2024-12-06,Uttar Pradesh,Very High,Refrigerated,838.12,90.07,2.52,576.36,128.0
2023-03-10,Uttar Pradesh,Medium,Mini Truck,996.58,143.37,41.01,1142.38,252.28
2024-12-01,Uttar Pradesh,Medium,Truck,718.05,91.27,23.18,577.81,137.02
2025-07-13,Himachal Pradesh,High,Rail Freight,735.72,69.82,6.01,573.17,119.8
2023-08-12,Uttarakhand,Low,Rail Freight,1340.97,122.07,54.81,858.77,205.67
2025-09-11,Manipur,Very High,Refrigerated,854.68,103.02,6.64,728.52,158.29
2025-09-27,Manipur,High,Rail Freight,679.81,75.35,8.3,501.5,112.45
2025-03-23,Meghalaya,High,Rail Freight,1092.02,119.59,9.15,909.39,193.88
2025-10-25,Maharashtra,Medium,Mini Truck,764.46,86.99,13.55,705.23,150.35
2023-02-22,Himachal Pradesh,Medium,Refrigerated,220.17,25.05,5.69,162.43,37.91
2025-07-24,Haryana,Very High,Truck,353.16,40.77,1.76,310.11,65.57
2024-05-13,West Bengal,Low,Mini Truck,373.68,52.36,12.31,500.38,103.54
2023-04-04,Kerala,Very High,Refrigerated,426.84,42.82,2.07,368.7,75.4
2024-05-27,Assam,High,Rail Freight,951.45,100.23,9.41,700.63,153.96
2023-08-11,Punjab,Very High,Mini Truck,1444.66,152.65,9.34,1486.99,295.48
2026-08-16,Andhra Pradesh,Medium,Truck,913.3,105.8,26.04,801.02,178.18
2025-09-23,Himachal Pradesh,Low,Refrigerated,145.26,17.37,6.36,119.26,28.25
2023-09-17,Karnataka,Low,Refrigerated,1361.08,121.86,53.82,1000.01,226.37
2026-07-07,Meghalaya,Very High,Rail Freight,869.88,98.45,4.8,523.31,124.72
2025-01-26,Tamil Nadu,Low,Refrigerated,1427.01,132.21,52.68,1145.52,252.4
2024-10-26,Gujarat,Medium,Rail Freight,715.46,55.52,7.11,440.22,93.86
2025-07-11,Uttarakhand,Medium,Refrigerated,260.78,29.29,7.2,262.71,55.47
2023-01-04,Gujarat,Medium,Truck,683.6,68.36,16.17,633.7,132.28
2023-02-24,Karnataka,Low,Rail Freight,1269.25,98.28,35.67,809.8,179.97
2024-04-11,Sikkim,Medium,Mini Truck,1112.44,168.73,35.02,1147.48,262.06
2024-06-11,Haryana,Very High,Refrigerated,815.73,74.74,4.53,725.03,144.2
2025-08-19,Madhya Pradesh,Low,Truck,389.58,46.61,17.74,433.84,93.15
2023-03-18,Uttarakhand,Very High,Refrigerated,639.04,68.75,3.38,434.59,97.48
2026-02-20,Maharashtra,Very High,Mini Truck,136.3,15.63,0.8,154.82,30.58
2023-09-30,West Bengal,Medium,Refrigerated,1389.98,134.41,22.81,1343.45,271.13
2026-06-12,Nagaland,Low,Rail Freight,653.52,71.36,18.15,454.68,107.57
2025-06-19,Assam,High,Rail Freight,724.96,81.39,9.68,622.71,133.91
2024-03-22,Arunachal Pradesh,Medium,Refrigerated,1231.86,164.53,18.92,1012.04,233.41
2025-10-31,Tamil Nadu,Low,Truck,631.95,71.78,23.44,571.3,127.37
2026-03-12,Haryana,High,Mini Truck,940.11,114.54,15.77,878.61,189.64
2025-12-09,West Bengal,High,Truck,1492.79,170.61,13.06,1235.73,267.36
2023-01-14,Bihar,Medium,Refrigerated,1274.24,158.1,37.5,976.89,232.68
2026-05-15,Madhya Pradesh,Very High,Refrigerated,1263.39,125.96,6.39,1053.51,217.27
2024-05-31,Goa,Very High,Refrigerated,882.08,79.42,2.67,897.39,171.42
2026-02-15,Punjab,Low,Rail Freight,956.19,69.52,11.61,585.75,123.79
2023-03-09,Uttarakhand,Medium,Rail Freight,354.37,35.25,5.77,226.16,52.1
2024-08-11,Chhattisgarh,Low,Mini Truck,1317.41,199.47,99.69,1610.37,371.19
2024-06-17,Odisha,Low,Truck,317.12,40.36,9.39,284.01,64.52
2026-08-16,Tamil Nadu,High,Truck,1252.58,136.23,25.55,1356.46,274.99
2023-04-28,Maharashtra,Medium,Mini Truck,1349.98,145.7,46.81,1370.18,289.81
2025-11-26,Goa,High,Truck,231.8,25.06,3.24,214.79,44.79
2025-07-30,Himachal Pradesh,Low,Refrigerated,165.72,21.68,11.49,131.08,34.01
2024-06-19,Arunachal Pradesh,Low,Mini Truck,295.33,54.18,21.62,339.46,83.95
2025-11-10,Tamil Nadu,Medium,Rail Freight,556.6,46.43,7.21,497.5,98.4
2026-01-05,Goa,Low,Rail Freight,108.96,9.91,3.11,82.17,18.03
2024-05-30,Mizoram,High,Refrigerated,867.19,111.87,14.65,687.34,159.3
2025-09-21,Madhya Pradesh,Low,Rail Freight,550.64,49.81,11.71,488.67,100.4
2025-08-01,Assam,Low,Truck,743.94,107.22,39.5,890.19,197.58
2026-01-31,Arunachal Pradesh,Medium,Rail Freight,845.18,97.52,10.78,678.56,149.98
2026-12-22,Arunachal Pradesh,Very High,Mini Truck,1182.27,211.58,11.6,1412.76,311.76
2024-06-09,Punjab,Medium,Refrigerated,651.77,54.15,13.53,489.12,103.15
2024-10-11,Himachal Pradesh,High,Rail Freight,154.43,14.87,0.82,96.26,21.46
2026-06-08,Gujarat,High,Mini Truck,1276.02,140.66,23.36,1326.61,271.64
2025-12-02,West Bengal,Medium,Mini Truck,299.23,41.32,15.07,282.92,67.06
2024-04-03,Telangana,High,Refrigerated,930.65,80.21,8.05,865.29,169.11
2025-01-10,Uttarakhand,Medium,Mini Truck,258.68,40.13,9.71,238.29,57.68
2025-03-12,Gujarat,Very High,Mini Truck,1439.89,161.26,9.32,1515.64,303.64
2026-07-16,Manipur,High,Mini Truck,1140.54,187.46,27.69,1378.33,302.18
2024-10-25,Himachal Pradesh,Very High,Mini Truck,970.12,137.86,10.26,1063.68,225.69
2025-05-20,Rajasthan,Very High,Refrigerated,396.07,57.32,3.14,338.68,77.85
2026-11-04,Sikkim,Medium,Truck,553.95,76.25,16.86,483.23,113.54
2025-10-19,Tripura,Low,Mini Truck,1214.18,191.94,47.37,1442.17,321.64
2026-12-22,Haryana,Low,Rail Freight,269.27,24.25,7.39,237.22,49.45
2025-10-05,Maharashtra,Very High,Rail Freight,1376.04,98.55,2.51,838.73,171.16
2026-01-11,Nagaland,Low,Mini Truck,887.24,143.13,35.05,849.7,205.88
2025-06-16,Madhya Pradesh,Low,Refrigerated,251.42,30.56,6.32,201.48,46.5
2024-07-08,Tripura,Medium,Refrigerated,1236.77,143.5,44.75,1124.22,251.11
2024-10-01,Arunachal Pradesh,High,Rail Freight,208.05,27.77,2.11,152.16,36.17
2025-08-01,Meghalaya,Medium,Refrigerated,394.51,49.93,15.07,317.2,76.08
2023-11-23,Odisha,Very High,Refrigerated,311.76,33.89,1.56,237.6,51.52
2023-09-10,Tripura,High,Refrigerated,1474.94,170.56,24.97,1252.84,274.67
2023-04-28,Tripura,Medium,Truck,1264.54,174.19,39.17,1138.47,264.82
2026-05-23,Madhya Pradesh,Low,Rail Freight,875.73,81.69,13.67,547.56,124.37
2024-12-26,Jharkhand,Very High,Truck,202.98,28.74,1.46,227.17,47.59
2026-05-19,Himachal Pradesh,High,Truck,886.03,110.45,15.07,787.2,173.81
2026-05-23,Meghalaya,Very High,Truck,1434.28,211.12,7.59,1174.1,274.15
2024-03-15,Chhattisgarh,Very High,Truck,579.59,78.04,2.79,600.33,126.28
2026-12-05,Sikkim,Medium,Rail Freight,1460.79,143.36,18.49,948.91,214.24
2023-11-21,Punjab,High,Mini Truck,1242.98,130.92,9.04,1258.88,251.36
2026-01-05,Assam,Low,Refrigerated,155.06,23.33,5.72,149.44,35.2
2023-09-07,Madhya Pradesh,Medium,Rail Freight,961.87,87.75,20.9,671.02,148.5
2026-10-04,Karnataka,Medium,Refrigerated,586.54,52.99,13.72,477.11,100.9
2025-12-24,Punjab,Medium,Mini Truck,422.88,49.06,13.97,526.71,106.67
2023-02-28,Karnataka,Low,Rail Freight,556.43,48.04,17.77,358.33,82.47
2024-03-04,Goa,Medium,Mini Truck,1287.37,148.19,32.22,1185.18,257.35
2026-04-29,Uttarakhand,Medium,Refrigerated,1321.04,138.22,26.68,1290.91,266.51
2024-08-07,Himachal Pradesh,High,Mini Truck,1395.2,192.95,25.36,1714.13,354.09
2026-05-22,West Bengal,Very High,Truck,467.74,54.84,2.97,512.74,102.78
2023-11-16,Gujarat,Medium,Refrigerated,892.04,73.72,16.34,876.09,171.12
2025-09-13,Mizoram,Low,Refrigerated,356.98,47.49,12.62,333.1,76.38
2026-06-25,Madhya Pradesh,High,Truck,1358.71,160.91,25.78,1529.71,312.18
2026-09-26,Tripura,Very High,Refrigerated,830.95,96.57,6.33,701.07,151.15
2023-12-25,Chhattisgarh,Medium,Truck,590.75,79.85,15.65,489.27,115.58
2026-04-30,Himachal Pradesh,Very High,Rail Freight,124.14,12.61,0.24,75.17,17.05
2023-11-08,Rajasthan,Very High,Mini Truck,1408.07,273.45,9.78,1726.01,385.86
2023-10-22,Jharkhand,Medium,Truck,592.27,81.5,25.9,567.53,132.17
2026-01-08,West Bengal,High,Mini Truck,209.92,30.6,2.44,212.14,46.57
2024-02-01,Rajasthan,High,Mini Truck,1020.62,197.67,22.04,1087.48,260.89
2025-05-01,Himachal Pradesh,Very High,Rail Freight,1277.3,117.17,2.6,1069.5,214.19
2025-12-26,Karnataka,Low,Mini Truck,1159.33,140.05,55.23,1577.56,321.75
2026-04-05,Arunachal Pradesh,Low,Rail Freight,1008.69,120.54,34.21,661.33,167.13
2026-04-06,Sikkim,Low,Refrigerated,350.59,44.1,7.53,345.4,74.66
2025-12-06,Jharkhand,Low,Rail Freight,953.81,98.62,21.94,812.25,174.99
2026-02-21,Telangana,High,Mini Truck,193.28,25.3,3.48,186.9,40.82
2024-03-15,Madhya Pradesh,Very High,Refrigerated,1365.3,138.43,4.96,1016.9,216.81
2026-05-01,Goa,Medium,Mini Truck,405.78,48.96,9.49,418.1,88.54
2025-01-15,Chhattisgarh,Low,Refrigerated,311.67,36.02,8.4,283.46,62.09
2026-06-12,Punjab,Very High,Refrigerated,799.63,65.45,2.14,585.5,118.13
2025-07-07,Uttar Pradesh,Low,Truck,995.73,124.73,39.51,797.2,191.51
2026-12-05,Goa,Low,Rail Freight,1189.07,88.85,27.04,805.35,171.6
2026-12-18,Uttar Pradesh,Low,Rail Freight,1314.56,122.4,21.03,1113.78,230.56
2024-05-17,Bihar,High,Mini Truck,177.53,32.92,3.28,225.79,49.99
2024-11-08,Gujarat,Low,Rail Freight,341.87,27.92,6.71,256.05,53.66
2026-09-20,Mizoram,Low,Mini Truck,777.61,135.42,70.13,828.57,213.28
2025-10-10,West Bengal,Low,Refrigerated,758.44,75.43,17.85,679.68,143.03
2023-07-11,Haryana,Very High,Rail Freight,892.52,73.38,3.8,705.57,140.38
2026-01-31,Punjab,Low,Mini Truck,1237.01,133.02,44.31,1704.74,333.29
2024-07-10,Haryana,Very High,Refrigerated,1265.7,114.56,7.14,1040.0,210.4
2023-05-18,Uttar Pradesh,Very High,Truck,328.56,43.63,1.63,305.25,66.07
2025-01-24,Punjab,Medium,Truck,1281.65,118.96,33.35,1205.97,247.77
2026-12-17,Gujarat,Very High,Refrigerated,597.36,53.61,2.62,445.75,92.03
2026-02-10,Telangana,Medium,Truck,858.4,86.41,25.16,984.74,196.66
2025-08-11,Himachal Pradesh,High,Truck,416.38,53.52,10.45,450.89,95.9
2025-05-30,Tripura,Very High,Truck,884.82,121.61,6.66,988.34,205.64
2024-01-29,Rajasthan,Low,Refrigerated,1127.54,164.99,67.41,816.96,223.76
2026-03-17,Assam,Low,Refrigerated,1005.03,120.89,45.99,917.6,210.44
2025-03-06,Meghalaya,Low,Mini Truck,659.44,112.57,64.11,690.6,179.89
2024-01-20,Uttarakhand,Medium,Mini Truck,1383.76,194.11,60.55,1435.35,326.87
2023-01-02,Punjab,High,Mini Truck,605.24,65.94,8.35,563.45,117.53
2024-12-10,Madhya Pradesh,Very High,Mini Truck,1472.78,200.45,11.77,1650.42,342.47
2025-03-13,Gujarat,High,Rail Freight,671.23,53.13,2.51,449.56,92.34
2023-08-12,Andhra Pradesh,Very High,Mini Truck,528.15,73.39,4.48,726.33,143.77
2024-02-04,Tripura,Very High,Mini Truck,467.06,76.74,2.61,629.23,129.96
2024-08-03,Assam,Low,Truck,411.81,59.73,21.56,458.06,104.21
2024-06-16,Telangana,Medium,Truck,228.63,28.14,5.24,199.11,44.63
2026-12-26,Meghalaya,Low,Mini Truck,1110.12,185.63,94.53,1271.94,312.14
2024-01-19,Madhya Pradesh,Medium,Truck,161.04,23.66,6.28,165.92,38.05
2025-11-01,Sikkim,Very High,Rail Freight,817.98,82.68,3.58,503.38,114.15
2025-01-19,Tamil Nadu,Medium,Rail Freight,127.81,12.66,2.24,91.08,20.25
2023-10-22,Kerala,Low,Truck,1280.64,138.84,41.92,1264.94,268.98
2026-10-11,West Bengal,Very High,Rail Freight,310.91,30.91,0.8,256.99,52.78
2025-08-22,Bihar,Low,Mini Truck,1352.58,226.9,101.21,1268.55,332.87
2023-01-11,Mizoram,Medium,Rail Freight,690.09,80.0,8.44,495.08,113.64
2024-02-17,Himachal Pradesh,Very High,Rail Freight,886.15,84.41,3.12,591.94,128.03
2024-09-27,Telangana,Very High,Refrigerated,586.84,53.59,3.06,506.9,101.38
2026-10-19,Mizoram,Very High,Mini Truck,1294.74,220.28,12.01,1253.68,291.98
2024-09-14,Uttarakhand,High,Refrigerated,332.91,36.03,3.0,291.1,61.08
2024-09-18,Tripura,High,Mini Truck,770.35,122.44,20.89,1029.42,217.87
2024-03-26,Arunachal Pradesh,Very High,Truck,532.93,85.07,3.1,479.11,111.38
2025-12-18,Arunachal Pradesh,Very High,Rail Freight,310.49,40.1,0.87,271.59,59.13
2026-02-14,Andhra Pradesh,Low,Truck,1370.61,157.9,70.48,1405.45,310.07
2025-03-05,Assam,Medium,Truck,440.34,66.5,18.6,393.46,96.39
2025-01-18,Bihar,Medium,Truck,449.49,66.69,17.68,466.24,107.02
2024-01-08,Mizoram,Very High,Refrigerated,1449.27,183.3,8.89,986.61,234.03
2026-05-06,Kerala,Low,Refrigerated,946.13,89.25,28.44,781.08,168.7
2026-11-26,Tripura,Low,Refrigerated,535.03,63.94,15.73,495.22,109.35
2026-12-22,Gujarat,Low,Refrigerated,1397.72,115.73,27.06,1120.85,231.03
2026-08-21,Himachal Pradesh,Low,Mini Truck,1230.82,172.53,98.91,1360.96,321.35
2025-03-11,West Bengal,High,Mini Truck,734.21,95.41,9.02,822.7,169.95
2023-11-23,Odisha,Very High,Rail Freight,396.67,42.41,1.24,338.79,70.4
2026-11-14,Bihar,Medium,Mini Truck,261.71,48.71,11.21,285.5,69.23
2026-07-11,Himachal Pradesh,Very High,Refrigerated,749.97,79.93,4.16,740.17,148.66
2026-08-27,Chhattisgarh,Medium,Refrigerated,500.18,58.19,9.86,487.84,103.3
2026-03-07,Telangana,High,Mini Truck,608.48,70.68,7.72,624.81,128.61
2026-05-21,Karnataka,High,Rail Freight,370.34,30.21,2.41,227.35,48.66
2023-11-09,Punjab,Low,Rail Freight,1113.54,79.21,17.07,745.82,154.35
2023-07-12,Maharashtra,Medium,Rail Freight,1221.79,86.29,17.35,910.57,182.36
2026-12-29,Tamil Nadu,Medium,Rail Freight,1097.55,87.03,14.3,869.71,175.34
2026-02-28,Tamil Nadu,High,Refrigerated,1172.95,107.38,13.95,1011.5,205.62
2026-01-09,Maharashtra,Low,Rail Freight,485.68,35.02,7.73,345.59,70.69
2024-08-11,Uttar Pradesh,Very High,Rail Freight,370.83,38.16,1.23,297.87,62.34
2026-12-02,Haryana,Medium,Mini Truck,1460.71,178.38,27.47,1984.83,388.98
2023-11-12,Uttarakhand,Medium,Rail Freight,1130.92,106.35,13.6,965.35,198.1
2025-08-13,Tamil Nadu,Low,Mini Truck,471.2,59.06,31.65,635.92,134.63
2023-09-28,Kerala,Medium,Mini Truck,1045.59,132.58,55.87,1072.53,242.89
2023-07-15,Uttarakhand,Medium,Refrigerated,774.91,82.84,14.86,665.58,143.06
2023-08-07,Maharashtra,Very High,Mini Truck,1013.52,113.17,5.8,951.58,195.98
2025-09-29,Tripura,High,Mini Truck,476.34,76.35,9.94,629.12,132.7
2023-10-04,Rajasthan,High,Truck,1478.77,250.84,28.26,1424.35,337.84
2024-02-07,Karnataka,Medium,Truck,1328.1,138.06,30.83,1179.65,251.4
2024-12-02,Mizoram,Medium,Refrigerated,1229.01,154.85,22.67,965.27,223.54
2023-04-13,Gujarat,High,Rail Freight,755.05,58.17,3.15,456.2,95.87
2024-10-19,West Bengal,High,Mini Truck,420.69,56.29,9.82,400.97,89.4
2026-12-27,Maharashtra,High,Mini Truck,616.31,68.22,11.36,696.38,139.7
2024-10-11,Tamil Nadu,High,Refrigerated,130.27,13.69,1.44,122.58,25.12
2023-02-07,Odisha,Very High,Mini Truck,613.82,92.17,4.22,723.83,151.74
2023-04-23,Manipur,Medium,Mini Truck,1456.21,238.37,52.87,1788.48,396.69
2024-10-29,Sikkim,High,Mini Truck,1446.2,214.44,36.39,1923.01,399.5
2024-09-09,Chhattisgarh,High,Rail Freight,692.84,69.49,5.97,586.8,121.68
2026-01-02,Nagaland,Medium,Rail Freight,942.75,101.48,12.38,794.96,169.86
2025-06-07,Rajasthan,Low,Refrigerated,491.52,71.04,24.56,439.92,107.78
2023-03-25,Punjab,Low,Mini Truck,1395.46,149.87,41.43,1408.5,295.29
2025-01-31,Mizoram,Very High,Refrigerated,781.6,101.58,2.55,705.8,152.6
2024-10-30,Himachal Pradesh,Very High,Rail Freight,1133.0,103.39,2.26,793.99,166.53
2025-05-14,Rajasthan,High,Refrigerated,1219.46,177.24,12.32,897.73,219.34
2026-07-02,Maharashtra,Medium,Rail Freight,352.64,29.84,8.08,252.03,54.46
2023-03-31,Tripura,Medium,Truck,1194.89,165.86,27.15,1088.49,248.77
2024-11-30,Rajasthan,Low,Refrigerated,465.33,69.69,22.01,454.87,108.4
2026-05-04,Bihar,Low,Refrigerated,1083.72,137.37,56.5,979.85,231.39
2024-07-31,Goa,Very High,Refrigerated,155.47,16.91,0.74,140.09,28.92
2024-12-27,Jharkhand,Medium,Mini Truck,614.51,100.52,15.08,611.27,142.96
2026-11-27,Meghalaya,Medium,Rail Freight,1066.47,119.09,14.01,684.7,161.9
2025-06-21,Andhra Pradesh,Low,Refrigerated,285.05,29.84,7.85,224.16,50.19
2024-04-22,Andhra Pradesh,Medium,Rail Freight,328.19,28.88,6.63,235.54,50.98
2023-06-20,Mizoram,High,Truck,224.19,37.05,4.64,268.09,58.74
2026-02-27,Kerala,Very High,Rail Freight,712.88,58.2,1.54,489.84,100.28
2024-01-05,Punjab,High,Refrigerated,444.9,38.56,3.26,453.39,86.66
2025-11-30,Nagaland,Low,Truck,291.24,45.63,17.28,266.12,67.37
2026-04-26,Nagaland,High,Mini Truck,243.25,41.69,4.8,275.45,62.0
2023-10-10,Tripura,Low,Refrigerated,1375.49,162.13,45.94,1396.78,300.85
2026-03-21,Uttarakhand,Medium,Refrigerated,480.07,54.18,10.44,484.72,101.27
2026-10-31,Odisha,Medium,Refrigerated,290.52,32.41,6.33,265.47,56.94
2024-02-07,Jharkhand,Low,Truck,358.75,49.84,24.4,415.17,94.46
2025-06-23,Bihar,Very High,Rail Freight,108.65,13.92,0.62,83.22,18.99
2023-01-17,Jharkhand,Low,Rail Freight,1226.17,124.83,19.93,1046.26,221.08
2024-11-01,Tripura,Very High,Truck,107.63,16.05,0.99,122.79,26.04
2023-04-12,Punjab,Very High,Rail Freight,759.16,56.68,1.28,546.32,107.97
2025-12-10,Sikkim,High,Mini Truck,989.41,150.48,14.79,1359.72,277.59
2024-02-23,Gujarat,Medium,Rail Freight,150.91,15.25,3.02,113.19,25.05
2023-01-21,Jharkhand,High,Refrigerated,888.81,102.57,5.38,747.62,160.45
2024-11-02,Gujarat,Very High,Rail Freight,1009.05,76.08,2.31,879.73,167.12
2026-05-29,Odisha,Low,Rail Freight,1436.41,135.79,23.07,880.71,202.44
2023-05-12,Odisha,High,Rail Freight,1262.86,119.7,7.61,923.73,195.47
2025-07-19,Goa,High,Refrigerated,917.03,79.96,5.21,665.26,137.86
2025-05-23,Haryana,Very High,Refrigerated,1430.13,127.88,6.51,1074.87,221.38
2026-09-24,Bihar,Low,Mini Truck,934.91,157.78,75.37,1057.97,259.85
2024-06-25,Maharashtra,High,Rail Freight,1189.27,84.26,4.77,1013.83,191.9
2023-01-17,Karnataka,Very High,Truck,1038.12,106.69,4.82,1135.63,220.28
2024-10-07,Himachal Pradesh,Medium,Refrigerated,289.1,30.58,3.72,246.33,52.2
2024-05-01,Bihar,Low,Truck,827.97,120.48,43.34,680.08,173.57
2023-12-12,Mizoram,Medium,Rail Freight,280.77,35.12,6.09,243.33,54.74
2023-08-23,Odisha,Low,Mini Truck,958.64,138.06,98.49,990.67,250.13
2025-11-05,Haryana,Very High,Refrigerated,956.44,88.68,4.71,652.57,139.68
2024-08-10,Tripura,Medium,Rail Freight,384.88,44.76,6.58,315.37,70.08
2023-08-06,Himachal Pradesh,Very High,Rail Freight,1112.74,102.67,5.91,746.18,160.49
2023-09-17,Arunachal Pradesh,Low,Mini Truck,702.51,125.81,45.96,904.8,210.72
2026-04-10,Haryana,High,Refrigerated,1392.47,128.41,14.16,984.27,211.09
2025-06-16,Telangana,High,Rail Freight,1439.02,110.3,10.87,1256.55,242.47
2026-01-30,Assam,Medium,Mini Truck,304.84,53.9,12.35,339.4,80.11
2026-12-24,Haryana,Medium,Mini Truck,493.44,60.85,15.79,576.76,120.21
2026-06-06,Tripura,High,Rail Freight,649.12,70.96,8.69,517.16,112.98
2026-12-05,Bihar,High,Mini Truck,1277.51,215.09,28.95,1544.95,340.11
2024-01-06,Tripura,High,Rail Freight,1011.52,105.83,9.15,894.62,185.47
2024-11-25,Himachal Pradesh,Low,Rail Freight,1344.84,122.2,38.72,1157.46,244.1
2023-10-04,Tripura,Low,Mini Truck,1450.33,229.59,57.52,1354.85,329.55
2024-11-26,Madhya Pradesh,Medium,Truck,512.93,61.9,9.45,431.52,96.36
2023-09-11,Karnataka,High,Rail Freight,352.78,31.26,4.21,286.07,58.66
2023-10-04,Haryana,High,Mini Truck,477.57,58.47,9.98,584.87,118.03
2025-06-10,Jharkhand,Very High,Refrigerated,791.91,94.18,3.92,636.81,139.47
2025-01-08,Meghalaya,Low,Rail Freight,796.62,89.5,27.03,659.74,150.05
2025-05-02,Sikkim,Very High,Rail Freight,849.37,85.65,1.71,660.07,138.24
2025-05-08,Manipur,Medium,Truck,502.56,72.82,14.99,494.39,112.92
2023-02-25,Jharkhand,Very High,Truck,1017.62,140.74,6.64,1183.01,243.44
2024-06-19,Odisha,High,Rail Freight,337.9,33.88,1.99,207.86,47.22
2025-02-09,Haryana,High,Rail Freight,1306.42,106.73,5.04,1048.44,207.31
2024-11-14,Madhya Pradesh,Very High,Mini Truck,756.17,103.32,4.87,876.13,179.86
2025-12-29,Nagaland,Medium,Mini Truck,784.12,128.11,28.21,982.55,216.32
2023-11-22,Tripura,Medium,Mini Truck,783.39,124.79,26.67,924.37,205.48
2024-03-02,Odisha,Very High,Mini Truck,1040.1,150.7,4.68,1163.1,244.15
2026-06-25,Jharkhand,Very High,Rail Freight,523.74,54.28,2.28,414.51,87.51
2024-01-10,Gujarat,Low,Refrigerated,925.67,77.73,32.37,679.26,149.82
2025-07-25,Goa,Very High,Refrigerated,1023.47,89.44,4.52,735.87,152.43
2023-04-23,Madhya Pradesh,High,Refrigerated,1386.3,138.46,13.49,1015.67,220.05
2026-02-06,Rajasthan,Medium,Refrigerated,693.43,103.59,11.58,502.94,126.69
2024-02-01,Punjab,Medium,Mini Truck,1269.97,136.29,39.91,1248.99,264.64
2023-11-30,Kerala,Very High,Mini Truck,1125.65,141.39,6.64,1118.11,234.0
2026-06-02,Tamil Nadu,High,Mini Truck,695.66,88.5,11.77,815.06,166.79
2026-02-08,Uttarakhand,Very High,Truck,184.23,24.92,0.76,194.44,40.68
2025-10-15,Goa,High,Rail Freight,592.75,46.7,3.16,436.97,87.83
2025-03-06,Uttarakhand,Low,Refrigerated,472.6,53.22,19.99,376.62,88.44
2024-05-29,Mizoram,Low,Refrigerated,461.14,58.64,17.12,422.22,96.57
2024-12-13,Kerala,Very High,Mini Truck,534.17,66.71,4.71,594.4,121.06
2024-12-27,Punjab,High,Rail Freight,949.6,67.79,4.21,712.16,139.01
2025-09-10,Odisha,Low,Truck,789.95,99.74,54.55,891.82,200.47
2025-02-27,Chhattisgarh,Medium,Refrigerated,1128.26,123.98,17.24,969.89,208.17
2026-03-02,Assam,Medium,Mini Truck,753.36,126.25,24.26,888.05,199.72
2023-05-08,Goa,Medium,Mini Truck,538.47,63.12,17.24,670.33,135.85
2026-10-08,Nagaland,Medium,Truck,620.37,88.91,25.77,686.08,153.23
2023-11-09,Rajasthan,High,Mini Truck,628.36,125.55,18.13,723.63,172.29
2024-09-30,Nagaland,Low,Truck,987.16,140.49,85.45,806.55,218.38
2024-10-23,Bihar,Low,Rail Freight,1108.14,122.3,37.58,898.52,204.85
2026-04-21,Tripura,High,Truck,1194.52,165.5,24.82,1336.47,284.87
2024-10-08,Uttar Pradesh,Very High,Refrigerated,121.87,14.99,0.65,115.93,24.39
2024-06-27,Odisha,High,Rail Freight,965.13,92.62,6.36,647.5,141.35
2024-04-24,Punjab,Low,Rail Freight,1293.78,90.66,22.65,1104.57,215.54
2024-08-05,Rajasthan,High,Rail Freight,807.15,104.52,15.95,502.71,128.82
2024-05-26,Kerala,Very High,Truck,727.54,81.85,3.97,823.69,161.97
2025-01-11,Karnataka,High,Rail Freight,290.91,26.9,2.52,196.89,42.65
2025-06-04,Gujarat,Very High,Refrigerated,917.21,79.23,3.52,920.07,175.07
2026-02-13,Uttarakhand,Medium,Truck,886.94,109.78,30.92,829.94,186.26
2023-11-13,Meghalaya,High,Rail Freight,916.0,100.41,7.07,729.85,157.49
2025-11-03,Himachal Pradesh,Very High,Truck,788.37,94.93,2.51,758.1,157.44
2026-03-30,Arunachal Pradesh,Low,Truck,1012.06,157.02,71.63,1170.58,274.9
2024-08-11,Gujarat,High,Truck,390.18,39.59,4.98,340.57,70.89
2024-05-08,Karnataka,High,Truck,690.03,73.27,4.77,746.09,146.79
2025-05-06,West Bengal,High,Mini Truck,1217.69,159.1,12.68,1278.59,268.46
2026-12-15,Himachal Pradesh,Medium,Truck,1249.63,152.57,42.09,1401.26,295.68
2026-01-16,Haryana,Low,Mini Truck,1364.02,169.36,90.34,1256.47,300.82
2024-10-22,Sikkim,Low,Truck,803.04,107.45,44.02,763.48,180.48
2025-04-15,Tamil Nadu,High,Refrigerated,712.8,65.3,5.52,580.38,118.65
2025-05-24,Sikkim,Medium,Mini Truck,186.02,31.16,5.86,182.67,43.77
2023-08-07,Uttar Pradesh,Very High,Truck,983.43,122.78,7.83,1049.35,215.78
2024-04-27,Sikkim,Low,Refrigerated,834.84,94.59,36.19,568.21,142.27
2023-05-04,Karnataka,High,Mini Truck,1059.76,127.21,17.29,986.12,212.08
2024-08-23,Rajasthan,Very High,Refrigerated,437.35,65.88,4.62,437.81,97.17
2026-11-25,Bihar,Very High,Truck,363.16,54.75,2.91,312.54,72.68
